code_int;ext_arrete_covid;etablissement;adresse;geopoint;domaine_activite;terrasse_sur_stationnement;terrasse_ouverte;terrasse_fermee;extension_terrasse;terrasse_marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/8205.pdf;;PIZZETTA DI ROMA;22 Rue Peyras 31000 TOULOUSE;43.601419,1.444813;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/8825.pdf;;YOSHI;13 Rue d'Alsace Lorraine 31000 TOULOUSE;43.600748,1.445563;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/8915.pdf;;BAR TABAC;2 BIS Place de Belfort 31000 TOULOUSE;43.608474,1.450239;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/8917.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/8917_COVID.pdf;BEYROUTH CAFE;5 Place de Belfort 31000 TOULOUSE;43.608988,1.450177;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/8989.pdf;;LA MIGNARDISE;90 Avenue des Minimes 31200 TOULOUSE;43.620469,1.435982;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/8998.pdf;;RESTAURANT KAI WOK;59 Rue de la Concorde 31000 TOULOUSE;43.613285,1.446233;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/9002.pdf;;L'EXTRAPADE;6 Place de l'Estrapade 31300 TOULOUSE;43.598878,1.432916;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/9037.pdf;;LE BISTROLOGUE;2 Place du Ravelin 31300 TOULOUSE;43.598734,1.428717;Terrasse sur stationnement;Terrasse sur stationnement;Sans terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/9128.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/9128_COVID.pdf;LA GOURMANDINE;15 Place Victor Hugo 31000 TOULOUSE;43.606339,1.446971;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
;;L'OCCITANIA;4 Boulevard de Bonrepos 31000 TOULOUSE;43.609864,1.453118;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33495.pdf;;L'ATELIER DU BURGER;9 Rue Léon Gambetta 31000 TOULOUSE;43.602963,1.441691;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/10514.pdf;;MAISON DES PLATS CANAILLES;7 Rue Jean Aicard 31000 TOULOUSE;43.618301,1.45645;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/10523.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/10523_COVID.pdf;RESTAURANT MANEL;15 Boulevard de Bonrepos 31000 TOULOUSE;43.611589,1.452094;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/10648.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/10648_COVID.pdf;BAR LA MAISON;9 Rue Gabriel Péri 31000 TOULOUSE;43.605783,1.451078;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/10653.pdf;;BRULERIE VICTOR HUGO B.V.H.;25 Rue du Rempart Matabiau 31000 TOULOUSE;43.607115,1.446204;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/10657.pdf;;EPICERIE TROPIC CENTER;30 Rue Pierre-Paul Riquet 31000 TOULOUSE;43.604109,1.454389;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/10843.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/10843_COVID.pdf;BURGER A LA UNE;17 Rue Valade 31000 TOULOUSE;43.604248,1.436423;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/10935.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/10935_COVID.pdf;MAC DONALD'S;12 Place Etienne Esquirol 31000 TOULOUSE;43.600642,1.444629;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/10996.pdf;;MASSEMBEA;3 Rue Maury 31000 TOULOUSE;43.604368,1.453997;Terrasse sur stationnement;Terrasse sur stationnement;Sans terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11121.pdf;;LE REGAL D'ORIENT;10 Place Auguste Lafourcade 31400 TOULOUSE;43.592328,1.444303;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11232.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11232_COVID.pdf;LA COULEUR DE LA CULOTTE;14 Place Saint Pierre 31000 TOULOUSE;43.604053,1.435253;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11257.pdf;;LE P'TIT LOUIS;32 Rue de la République 31300 TOULOUSE;43.598558,1.435153;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11312.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11312_COVID.pdf;MAC DONALD'S;3 Esplanade Compans Caffarelli 31000 TOULOUSE;43.611135,1.436011;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11314.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11314_COVID.pdf;LE FLORIDA;12 Place du Capitole 31000 TOULOUSE;43.604383,1.442792;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11327.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11327_COVID.pdf;THE GEORGES & DRAGON;1 Place du Peyrou 31000 TOULOUSE;43.6074,1.439599;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11339.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11339_COVID.pdf;BARRIQUE ET BOURIQUE;19 Rue des Sept Troubadours 31000 TOULOUSE;43.606167,1.450443;Terrasse sur stationnement;Terrasse sur stationnement;Sans terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11469.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11469_COVID.pdf;LE TEMPS DES VENDANGES;9 Place de l'Estrapade 31300 TOULOUSE;43.59889,1.432676;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11475.pdf;;CHRISTOPHE;25 Rue de la Concorde 31000 TOULOUSE;43.611921,1.444901;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11514.pdf;;LA RENAISSANCE;46 Boulevard des Minimes 31200 TOULOUSE;43.615776,1.441343;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11555.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11555_COVID.pdf;FLOWER'S CAFE;6 Place Roger Salengro 31000 TOULOUSE;43.602927,1.445093;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11556.pdf;;VAN LOC;47 Rue du Taur 31000 TOULOUSE;43.606283,1.442442;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11673.pdf;;BOULANGERIE MAITRE MEUNIER;65 Grande-Rue Saint Michel 31400 TOULOUSE;43.587692,1.446439;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11686.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11686_COVID.pdf;CREPERIE SAINT GEORGES;11 Place Saint Georges 31000 TOULOUSE;43.602115,1.447209;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11695.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11695_COVID.pdf;CREPERIE SAINT GEORGES;7 Place Saint Georges 31000 TOULOUSE;43.601926,1.447338;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11722.pdf;;LE MALABAR;125 Grande-Rue Saint Michel 31400 TOULOUSE;43.590144,1.445449;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11805.pdf;;O BALI;31 Rue Denfert Rochereau 31000 TOULOUSE;43.60845,1.449645;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11830.pdf;;LE GALLUS;39 Rue du Taur 31000 TOULOUSE;43.606068,1.442496;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11846.pdf;;CHEZ STEVE;82 Rue du Faubourg Bonnefoy 31500 TOULOUSE;43.620847,1.457804;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/11964.pdf;;KEBAB CAFE;55 Boulevard de Strasbourg 31000 TOULOUSE;43.609475,1.444459;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/12133.pdf;;BURGER KING;1 Boulevard de Strasbourg 31000 TOULOUSE;43.605832,1.448243;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/12155.pdf;;LE BARIL;124 Grande-Rue Saint Michel 31400 TOULOUSE;43.590587,1.445477;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/12239.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/12239_COVID.pdf;PEPPONITA;65 Allées Charles de Fitte 31300 TOULOUSE;43.597177,1.431039;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/12291.pdf;;CAFE DES ARCADES;14 Place du Capitole 31000 TOULOUSE;43.604573,1.442747;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/12692.pdf;;CHEZ JAZ;3 Place de l'Estrapade 31300 TOULOUSE;43.598881,1.433074;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/12719.pdf;;L'AUTRE SALON DE THE;45 Rue des Tourneurs 31000 TOULOUSE;43.601047,1.445003;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/12815.pdf;;DON PANCHO;41 Avenue Honoré Serres 31000 TOULOUSE;43.613327,1.43799;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/12856.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/12856_COVID.pdf;LES ENFANTS TERRIBLES;5 Rue des Prêtres 31000 TOULOUSE;43.597147,1.443942;Terrasse sur stationnement;Terrasse sur stationnement;Sans terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/12866.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/12866_COVID.pdf;LE SELECT;11 Rue Romiguières 31000 TOULOUSE;43.604712,1.44189;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/13412.pdf;;JOUR DE MARCHE;4 Place de Damloup 31000 TOULOUSE;43.605627,1.45308;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/14523.pdf;;LA TABLE A JULES;7 Place Arnaud Bernard 31000 TOULOUSE;43.611013,1.438765;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/15084.pdf;;LE FOURNIL DE LA PLACE;3 Place Intérieure Saint Cyprien 31300 TOULOUSE;43.597723,1.431711;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/15087.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/15087_COVID.pdf;LA PENTE DOUCE;6 Rue de la Concorde 31000 TOULOUSE;43.61127,1.444384;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/15575.pdf;;SUSHI SHOP;16 Boulevard de Strasbourg 31000 TOULOUSE;43.60719,1.447513;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/15774.pdf;;O BOUT DU PONT;1 Rue de la République 31300 TOULOUSE;43.598893,1.436328;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/15927.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/15927_COVID.pdf;L'AUTRE SALON DE THE;23 Place Saint Georges 31000 TOULOUSE;43.601729,1.447843;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/15994.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/15994_COVID.pdf;LA CAVE D'A COTE;5 Rue Henry de Gorsse 31000 TOULOUSE;43.598018,1.442442;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/16030.pdf;;LE COMPTOIR DU REX;15 Avenue Honoré Serres 31000 TOULOUSE;43.61196,1.438326;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/16059.pdf;;BURGER GRILLADES;10 Place Jeanne d'Arc 31000 TOULOUSE;43.609353,1.446714;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/16256.pdf;;PIZZERIA D'ALEXIS;12 Rue de la République 31300 TOULOUSE;43.598705,1.435937;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/16635.pdf;;L'EPICURIEN;9 Avenue de Castres 31500 TOULOUSE;43.600793,1.468812;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/16714.pdf;;QUICK BURGER;64 Allée de Bellefontaine 31100 TOULOUSE;43.565795,1.39932;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/17120.pdf;;AU POELE DE LA BETE;56 Rue d'Aubuisson 31000 TOULOUSE;43.602833,1.454128;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/17802.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/17802_COVID.pdf;LE REFECTOIRE;8 Place des Carmes 31000 TOULOUSE;43.597579,1.444281;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/17804.pdf;;CAFFE COTTI;108 Boulevard Silvio Trentin 31200 TOULOUSE;43.626543,1.433118;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/18539.pdf;;GAMBETTA BAR;39 Rue Léon Gambetta 31000 TOULOUSE;43.603795,1.442477;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/18846.pdf;;CHEZ MAGDA;52 Avenue de l'URSS 31400 TOULOUSE;43.5812,1.449308;Terrasse sur stationnement;Terrasse sur stationnement;Sans terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/18902.pdf;;LA CAVE A CRIEE;40 Rue des Filatiers 31000 TOULOUSE;43.599064,1.444093;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Extension terrasse;Sans terrasse marquise
